true_defect,defect_img_path,defect_image_name,img_shape,board,comp_id,comp_type,date
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318022012/D1_Q2.jpg,D1_Q2.jpg,"(234, 306, 3)",0423318022012,Q2,Q,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318022012/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318022012,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026642/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026642,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026219/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026219,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026192/D0_L14.jpg,D0_L14.jpg,"(174, 116, 3)",0423318026192,L14,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026168/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026168,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026755/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026755,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026567/D1_L14.jpg,D1_L14.jpg,"(174, 116, 3)",0423318026567,L14,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026567/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026567,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026593/D0_L14.jpg,D0_L14.jpg,"(174, 116, 3)",0423318026593,L14,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026558/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026558,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026594/D1_Y4.jpg,D1_Y4.jpg,"(86, 111, 3)",0423318026594,Y4,Y,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026594/D1_U503.jpg,D1_U503.jpg,"(240, 298, 3)",0423318026594,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026594/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026594,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026336/D0_U503.jpg,D0_U503.jpg,"(240, 298, 3)",0423318026336,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026336/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026336,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026104/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026104,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026560/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026560,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026764/D1_U503.jpg,D1_U503.jpg,"(240, 298, 3)",0423318026764,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026764/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026764,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026569/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423318026569,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026569/D0_C533.jpg,D0_C533.jpg,"(272, 207, 3)",0423318026569,C533,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026569/D0_U503.jpg,D0_U503.jpg,"(240, 298, 3)",0423318026569,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026569/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026569,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026763/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026763,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026551/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026551,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026169/D0_U503.jpg,D0_U503.jpg,"(240, 298, 3)",0423318026169,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026169/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026169,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026193/D0_U502.jpg,D0_U502.jpg,"(297, 242, 3)",0423318026193,U502,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026193/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026193,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026194/D1_Q2.jpg,D1_Q2.jpg,"(234, 306, 3)",0423318026194,Q2,Q,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026194/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026194,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026796/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026796,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026796/D0_C48.jpg,D0_C48.jpg,"(94, 175, 3)",0423318026796,C48,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026550/D0_L503.jpg,D0_L503.jpg,"(347, 418, 3)",0423318026550,L503,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026550/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026550,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026765/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026765,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026557/D0_U29.jpg,D0_U29.jpg,"(68, 101, 3)",0423318026557,U29,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026557/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423318026557,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026557/D0_U503.jpg,D0_U503.jpg,"(240, 298, 3)",0423318026557,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026557/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026557,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026568/D0_L503.jpg,D0_L503.jpg,"(347, 418, 3)",0423318026568,L503,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026568/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423318026568,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026568/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026568,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026105/D0_U503.jpg,D0_U503.jpg,"(240, 298, 3)",0423318026105,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026105/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026105,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026337/D1_L503.jpg,D1_L503.jpg,"(347, 418, 3)",0423318026337,L503,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026337/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026337,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026561/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423318026561,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026561/D0_L14.jpg,D0_L14.jpg,"(174, 116, 3)",0423318026561,L14,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026561/D0_U503.jpg,D0_U503.jpg,"(240, 298, 3)",0423318026561,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026561/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026561,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026561/D0_LB4.jpg,D0_LB4.jpg,"(36, 88, 3)",0423318026561,LB4,LB,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026592/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026592,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026566/D1_U28.jpg,D1_U28.jpg,"(488, 427, 3)",0423318026566,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026566/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026566,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026754/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423318026754,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026754/D0_C524.jpg,D0_C524.jpg,"(282, 209, 3)",0423318026754,C524,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026754/D0_Q55.jpg,D0_Q55.jpg,"(50, 76, 3)",0423318026754,Q55,Q,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026754/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026754,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026754/D0_C511.jpg,D0_C511.jpg,"(209, 281, 3)",0423318026754,C511,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026559/D1_L503.jpg,D1_L503.jpg,"(347, 417, 3)",0423318026559,L503,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026559/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026559,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026749/D1_Q2.jpg,D1_Q2.jpg,"(234, 306, 3)",0423318026749,Q2,Q,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026749/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026749,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026782/D1_Q2.jpg,D1_Q2.jpg,"(234, 305, 3)",0423318026782,Q2,Q,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026782/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026782,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026588/D1_Q2.jpg,D1_Q2.jpg,"(234, 306, 3)",0423318026588,Q2,Q,0901
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026785/D1_C12.jpg,D1_C12.jpg,"(140, 65, 3)",0423318026785,C12,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026785/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026785,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026323/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026323,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026323/D0_Y4.jpg,D0_Y4.jpg,"(86, 112, 3)",0423318026323,Y4,Y,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026111/D0_L503.jpg,D0_L503.jpg,"(347, 418, 3)",0423318026111,L503,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026111/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026111,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026747/D1_L10.jpg,D1_L10.jpg,"(451, 515, 3)",0423318026747,L10,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026747/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026747,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026747/D1_R1500.jpg,D1_R1500.jpg,"(24, 55, 3)",0423318026747,R1500,R,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026740/D0_LB8.jpg,D0_LB8.jpg,"(88, 36, 3)",0423318026740,LB8,LB,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026740/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026740,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_C223.jpg,D0_C223.jpg,"(22, 57, 3)",0423318026572,C223,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_R60.jpg,D0_R60.jpg,"(24, 59, 3)",0423318026572,R60,R,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_C153.jpg,D0_C153.jpg,"(23, 57, 3)",0423318026572,C153,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_C147.jpg,D0_C147.jpg,"(22, 57, 3)",0423318026572,C147,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_U28.jpg,D0_U28.jpg,"(488, 427, 3)",0423318026572,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_C35.jpg,D0_C35.jpg,"(85, 36, 3)",0423318026572,C35,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_R139.jpg,D0_R139.jpg,"(22, 57, 3)",0423318026572,R139,R,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_C131.jpg,D0_C131.jpg,"(23, 57, 3)",0423318026572,C131,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_U503.jpg,D0_U503.jpg,"(239, 298, 3)",0423318026572,U503,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026572,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026572/D0_C48.jpg,D0_C48.jpg,"(94, 175, 3)",0423318026572,C48,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026116/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026116,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026526/D0_L503.jpg,D0_L503.jpg,"(347, 418, 3)",0423318026526,L503,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026526/D0_L14.jpg,D0_L14.jpg,"(174, 116, 3)",0423318026526,L14,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045875/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423418045875,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045875/D0_L14.jpg,D0_L14.jpg,"(174, 116, 3)",0423418045875,L14,L,0901
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045875/D0_C126.jpg,D0_C126.jpg,"(22, 57, 3)",0423418045875,C126,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045875/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423418045875,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026173/D1_L503.jpg,D1_L503.jpg,"(347, 418, 3)",0423318026173,L503,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026173/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026173,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026173/D1_R1500.jpg,D1_R1500.jpg,"(24, 56, 3)",0423318026173,R1500,R,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026187/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026187,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026180/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026180,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026174/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423318026174,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026174/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026174,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026741/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026741,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026117/D1_L4.jpg,D1_L4.jpg,"(212, 145, 3)",0423318026117,L4,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026117/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026117,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026779/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026779,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026110/D1_C218.jpg,D1_C218.jpg,"(40, 84, 3)",0423318026110,C218,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026110/D1_C1090.jpg,D1_C1090.jpg,"(54, 27, 3)",0423318026110,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026110/D1_C48.jpg,D1_C48.jpg,"(94, 175, 3)",0423318026110,C48,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026746/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026746,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026746/D0_R585.jpg,D0_R585.jpg,"(36, 87, 3)",0423318026746,R585,R,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026589/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026589,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026784/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026784,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026748/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026748,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026121/D1_U28.jpg,D1_U28.jpg,"(488, 426, 3)",0423318026121,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026545/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423318026545,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045829/D0_U28.jpg,D0_U28.jpg,"(488, 426, 3)",0423418045829,U28,U,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045829/D0_L14.jpg,D0_L14.jpg,"(174, 116, 3)",0423418045829,L14,L,0901
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045829/D0_C126.jpg,D0_C126.jpg,"(22, 57, 3)",0423418045829,C126,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045829/D0_C1090.jpg,D0_C1090.jpg,"(54, 27, 3)",0423418045829,C1090,C,0901
defect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045829/D0_C139.jpg,D0_C139.jpg,"(23, 56, 3)",0423418045829,C139,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423418045829/D0_T2.jpg,D0_T2.jpg,"(140, 130, 3)",0423418045829,T2,T,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026175/D1_L14.jpg,D1_L14.jpg,"(174, 116, 3)",0423318026175,L14,L,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026175/D1_C1090.jpg,D1_C1090.jpg,"(53, 27, 3)",0423318026175,C1090,C,0901
notdefect,/Users/zhangjiawei/Code/Micro-specialization/NVIDIA_CV_Inspection/data/AOI_DL_data_0901/0423318026181/D0_C1090.jpg,D0_C1090.jpg,"(53, 27, 3)",0423318026181,C1090,C,0901
